Version,File Name,Method Name,LOC,Statements Count,Cyclomatic Complexity,Nesting Depth,Number of Branches,Parameter Count,Return Statements,Method Invocations,Distinct Method Invocations,Local Variable Declarations,Has Javadoc,Method Histories,Authors,Stmt Added,Stmt Deleted,Churn,Buggy
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,isStandalone,4,2,1,0,0,0,1,0,0,0,false,2,2,64,2,66,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,setUp,7,4,1,0,0,0,0,3,2,0,false,2,2,64,2,66,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,tearDown,7,4,1,0,0,0,0,4,3,0,false,2,2,64,2,66,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getServerPort,4,2,1,0,0,0,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getSSLServerPort,4,2,1,0,0,0,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getZkHost,4,2,1,0,0,0,1,1,1,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,isSSLEnabled,4,2,1,0,0,0,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getCertName,4,2,1,0,0,0,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getPassword,4,2,1,0,0,0,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,getServerConfiguration,3,2,1,0,0,2,1,0,0,0,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,setUp,13,9,2,1,1,0,0,6,5,1,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,tearDown,11,7,2,1,1,0,0,5,4,1,false,3,2,138,4,142,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,testSecondServer,10,5,1,0,0,0,1,2,2,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,getServerPort,4,2,1,0,0,0,1,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,uncaughtException,4,2,1,0,0,2,0,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,instantiateTopicManager,1,0,1,0,0,0,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,startServer,19,7,1,0,0,3,3,1,1,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,getServerPort,4,2,1,0,0,0,1,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,instantiateTopicManager,4,2,1,0,0,0,1,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,runPublishRequest,22,9,1,0,0,1,1,9,7,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,getDefaultServerHost,4,2,1,0,0,0,1,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,operationFailed,4,2,1,0,0,2,0,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,operationFinished,4,2,1,0,0,2,0,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,testUncaughtExceptionInNettyThread,29,13,1,0,0,0,1,7,7,4,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,instantiateTopicManager,14,5,1,0,0,0,1,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,realGetOwner,5,2,1,0,0,4,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,postReleaseCleanup,3,1,1,0,0,3,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,testUncaughtExceptionInZKThread,51,23,2,0,1,0,1,8,8,6,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,instantiateTopicManager,35,14,2,0,1,0,1,2,2,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,realGetOwner,25,11,2,0,1,4,0,1,1,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,process,5,1,1,0,0,1,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,safeProcessResult,5,2,1,0,0,5,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,postReleaseCleanup,3,1,1,0,0,3,0,0,0,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,testInvalidServerConfiguration,27,18,2,0,1,0,2,7,5,3,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,isInterRegionSSLEnabled,4,2,1,0,0,0,1,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,getRegions,8,6,1,0,0,0,1,3,1,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,testValidServerConfiguration,27,18,2,0,1,0,2,7,5,3,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,isInterRegionSSLEnabled,4,2,1,0,0,0,1,1,1,0,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,getRegions,8,6,1,0,0,0,1,3,1,1,false,3,2,276,16,292,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getMessagesWritten,3,2,1,0,0,0,1,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,clearMessages,3,2,1,0,0,0,0,1,1,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,bind,4,2,1,0,0,1,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,close,6,4,1,0,0,0,1,1,1,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,connect,4,2,1,0,0,1,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,disconnect,4,2,1,0,0,0,1,1,1,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getCloseFuture,4,2,1,0,0,0,1,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getConfig,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getFactory,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getId,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getInterestOps,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getLocalAddress,4,2,1,0,0,0,1,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getParent,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getPipeline,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,getRemoteAddress,4,2,1,0,0,0,1,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,isBound,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,isConnected,4,2,1,0,0,0,1,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,isOpen,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,isReadable,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,isWritable,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,setInterestOps,4,2,1,0,0,1,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,setReadable,4,2,1,0,0,1,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,unbind,4,2,1,0,0,0,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,write,5,3,1,0,0,1,1,1,1,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,write,4,2,1,0,0,2,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,compareTo,4,2,1,0,0,1,0,0,0,0,false,1,1,170,0,170,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,setUp,7,4,1,0,0,0,0,1,1,0,false,3,2,101,8,109,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,tearDown,5,2,1,0,0,0,0,1,1,0,false,3,2,101,8,109,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,testMultiRegionSubscribeAndConsume,37,23,8,2,7,0,0,27,15,9,false,3,2,101,8,109,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,configs,4,2,1,0,0,0,1,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,operationFinished,11,6,2,1,1,2,0,4,4,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,6,4,2,1,1,0,0,3,3,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,operationFailed,10,5,1,0,0,2,0,3,3,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,5,3,1,0,0,0,0,2,2,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,deliver,37,22,6,3,5,5,0,21,9,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,7,4,2,1,1,0,0,5,5,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,6,4,2,1,1,0,0,3,3,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,getDefaultServerHost,8,6,2,1,1,0,2,2,2,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,isSSLEnabled,7,4,2,1,1,0,2,0,0,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,getClientConfiguration,3,2,1,0,0,0,1,0,0,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,setUp,12,9,2,1,1,0,0,4,4,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,tearDown,10,6,2,1,1,0,0,3,3,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,getMsg,3,2,1,0,0,1,1,4,4,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,getTopic,3,2,1,0,0,1,1,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,startDelivery,3,2,1,0,0,3,0,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,startDelivery,12,8,2,1,1,4,0,16,15,2,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,publishFirstBatch,10,9,4,2,3,2,0,9,7,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,publishSecondBatch,10,9,4,2,3,2,0,9,7,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,subscribeToTopics,14,10,4,1,3,1,0,8,7,2,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,shutDownLastServer,20,9,3,1,2,0,0,7,7,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testManualConsumeClient,46,31,5,1,4,0,1,21,16,8,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,isAutoSendConsumeMessageEnabled,4,2,1,0,0,0,1,0,0,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testAttachToSubscriptionSuccess,22,15,2,1,1,0,0,17,8,3,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testServerRedirect,5,3,1,0,0,0,0,1,1,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testSubscribeAndConsume,6,4,1,0,0,0,0,2,2,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testServerFailoverPublishOnly,7,5,1,0,0,0,0,3,3,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testServerFailover,8,6,1,0,0,0,0,4,4,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testUnsubscribe,31,17,1,0,0,0,0,23,12,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,4,2,1,0,0,0,0,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testSyncUnsubscribeWithoutSubscription,12,10,3,0,2,0,0,3,3,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testAsyncUnsubscribeWithoutSubscription,5,3,1,0,0,0,0,4,4,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testCloseSubscription,31,17,1,0,0,0,0,23,12,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,4,2,1,0,0,0,0,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testStopDelivery,40,23,3,1,2,0,0,24,12,4,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,run,4,2,1,0,0,0,0,1,1,0,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testConsumedMessagesInOrder,20,13,3,1,2,0,0,11,7,4,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testCreateSubscriptionFailure,13,8,1,0,0,0,0,10,6,1,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testCreateSubscriptionSuccess,13,11,2,1,1,0,0,11,7,3,false,3,2,731,38,769,?
0,/home/luca/ISW2/bookkeeper/hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,testAttachToSubscriptionFailure,6,4,1,0,0,0,0,4,4,1,false,3,2,731,38,769,?
